Module	#	Kind	Table	Field #	Field Name	Level	Data Type	Length	XBRL GL Taxonomy Element	Referenced Table	Dictionary Entry Name	Description	Object Class Term Qualifier	Object Class Term	Property Term Qualifier	Property Term	Datatype Qualifier	Representation term	Associated Object Class Term Qualifier	Associated Object Class
P2P	51	BBIE	Purchase Orders	8	Purchase Order Requisition ID	2	TEXT	100	gl-taf:originatingDocumentNumber with gl-taf:originatingDocumentType = 'order-requisition'*		ADS_ Purchase Order. Requisition ID. Code	Identifier that is unique for each purchase order requisition. May require concatenation of multiple fields.	ADS	Purchase Order		Requisition ID		Code		
P2P	51	ASBIE	Purchase Orders	9	Entry Operation						ADS_ Purchase Order. Transaction. ADS_ Entry Operation		ADS	Purchase Order		Transaction			ADS	Entry Operation
P2P	51		Purchase Orders	17	NOTE: THE FOLLOWING FIELDS MAY BE OMITTED IF DETAILED (LINE ITEM) DATA IS PROVIDED						ADS_ Purchase Order. 		ADS	Purchase Order						
P2P	51	ASBIE	Purchase Orders	18	Local Currency Amount						ADS_ Purchase Order. Monetary Amount. ADS_ Local Currency Amount		ADS	Purchase Order		Monetary Amount			ADS	Local Currency Amount
P2P	51	ASBIE	Purchase Orders	21	SegmentX						ADS_ Purchase Order. Classified. ADS_ SegmentX		ADS	Purchase Order		Classified			ADS	SegmentX
P2P	52	ABIE	Purchase Orders Lines	0					gl-cor:entriesType value = 'other' [entriesType] is a mandatory field; [other] is an enumerated value.<br>gl-cor: entriesComment value = 'ads:Purchase_Orders_Lines_YYYYMMDD_YYYYMMDD' [entriesComment] is the descriptive field describing what is common in the collection of information; introducing audit data standard namespace and qualifier for type of collection ties it to this representation.		ADS_ Purchase Order Line. Details	"The Purchase Orders Lines YYYYMMDD YYYYMMDD file contains line item detail for the purchase orders included in the file Purchase Orders YYYYMMDD YYYYMMDD. This file is optional, but is preferred unless the quantity of data is unmanageable. The file will have one record for each purchase order line item."	ADS	Purchase Order Line						
P2P	52	RBIE	Purchase Orders Lines	1	Purchase Order ID	1	TEXT	100	gl-cor:documentReference with gl-cor:documentType = 'order-vendor'	Purchase_Orders	ADS_ Purchase Order Line. Detail to Summary. ADS_ Purchase Order	"Unique identifier for each purchase order. This ID may need to be created by concatenating fields (for example, document number, document type, and year) to uniquely identify each purchase order."	ADS	Purchase Order Line		Detail to Summary			ADS	Purchase Order
P2P	52	BBIE	Purchase Orders Lines	2	Purchase Order Line ID	1	TEXT	10	gl-cor:lineNumber		ADS_ Purchase Order Line. ID	Identifier for purchase order line number.	ADS	Purchase Order Line		Identification		Identifier		
P2P	52	RBIE	Purchase Orders Lines	3	Purchase Order Line Product ID	1	TEXT	25	gl-bus:measurableID		ADS_ Purchase Order Line. Product ID. ADS_ Inventory Product	"Unique identifier for each purchased product. This ID may need to be created by concatenating fields (for example, business unit, product number, year, and so on) to uniquely identify each product."	ADS	Purchase Order Line		Product ID			ADS	Inventory Product
P2P	52	BBIE	Purchase Orders Lines	4	Purchase Order Line Product Description	1	TEXT	100	gl-bus:measurableDescription		ADS_ Purchase Order Line. Product Description	Product description (plain English) to indicate the name or other identifying characteristics of the product.	ADS	Purchase Order Line		Product Description		Text		
P2P	52	BBIE	Purchase Orders Lines	5	Purchase Order Line Product Group 01	2	TEXT	25	gl-bus:measurableCodeDescription		ADS_ Purchase Order Line. Product Group 01. Code	"Product descriptor #1, for example, tires or accessories."	ADS	Purchase Order Line		Product Group 01		Code		
P2P	52	BBIE	Purchase Orders Lines	6	Purchase Order Line Product Group 02	2	TEXT	25	gl-bus:measurableCategory		ADS_ Purchase Order Line. Product Group 02. Code	"Product descriptor #2, for example, brand."	ADS	Purchase Order Line		Product Group 02		Code		
P2P	52	BBIE	Purchase Orders Lines	7	Purchase Order Line Quantity	1	NUMERIC		gl-bus:measurableQuantity		ADS_ Purchase Order Line. Quantity	Purchase order line quantity.	ADS	Purchase Order Line		Quantity		Quantity		
P2P	52	BBIE	Purchase Orders Lines	8	Purchase Order Line Unit of Measure	2	TEXT	25	gl-bus:measurableUnitOfMeasure		ADS_ Purchase Order Line. Unit Of Measurement. Code	Purchase order line base unit of measure.	ADS	Purchase Order Line		Unit Of Measurement		Code		
P2P	52	BBIE	Purchase Orders Lines	9	Purchase Order Line Unit Price	1	NUMERIC		gl-bus:measurableCostPerUnit		ADS_ Purchase Order Line. Unit Price. Amount	Purchase order line price per unit.	ADS	Purchase Order Line		Unit Price		Amount		
P2P	52	ASBIE	Purchase Orders Lines	10	Local Currency Amount						ADS_ Purchase Order Line. Monetary Amount. ADS_ Local Currency Amount		ADS	Purchase Order Line		Monetary Amount			ADS	Local Currency Amount
P2P	52	ASBIE	Purchase Orders Lines	12	SegmentX						ADS_ Purchase Order Line. Classified. ADS_ SegmentX		ADS	Purchase Order Line		Classified			ADS	SegmentX
P2P	53	ABIE	Invoices Received	0					"gl-cor:entriesType value = 'other' [entriesType] is a mandatory field; [other] is an enumerated value.<br>gl-cor: entriesComment value = 'ads:Invoices_Received_YYYYMMDD_YYYYMMDD' [entriesComment] is the descriptive field describing what is common in the collection of information; introducing audit data standard namespace and qualifier for type of collection ties it to this representation.<br>* As invoices often reflect receipts, and receipts may cross orders, association of each invoice line from the order or receipt associated with the originating order number will appear as an independent entryDetail to differentiate between order lines (with originating order information) and invoice lines (without originating order information, associated by entry header groupings)."		ADS_ Invoice Received. Details	"The Invoices Received  YYYYMMDD YYYYMMDD file contains, at a minimum, all invoices received during the period under review. Ideally this file also includes all invoices associated with transactions (for example, payments made) during the period under review, even if those invoices were received in a prior period. The auditor should use his or her judgment in deciding which historical invoices to include. The flat file format will have one record for each purchase order associated with each invoice. For example, if an invoice includes items from three purchase orders, there will be three records for that invoice, one for the items in the invoice associated with each of the three purchase orders. XBRL GL leverages the gl-taf:originatingDocumentNumber to associate gl-cor:entryDetail lines with associated trade documents; however, the design can use separate gl-cor:entryHeader records for greater comparability with the flat-file format. "	ADS	Invoice Received						
P2P	53	BBIE	Invoices Received	1	Invoice ID	1	TEXT	100	gl-cor:documentReference		ADS_ Invoice Received. ID	"Unique identifier for each invoice. This ID may need to be created by concatenating fields (for example, document number, document type, and year) to uniquely identify each transaction. The same ID must be used for all tables with invoice data (Invoices Received YYYYMMDD YYYYMM DD, Open Accounts Payables YYYYMMDD, AP Cash Application YYYYMMDD YYYYM MDD, and AP Adjustments YYYYMMDD YYYYMMDD)."	ADS	Invoice Received		Identification		Identifier		
P2P	53	BBIE	Invoices Received	2	Invoice Number	1	TEXT	100	gl-cor:documentNumber with gl-cor:documentType = 'invoice'		ADS_ Invoice Received. Identification Number. Code	Identification number for an externally generated invoice.	ADS	Invoice Received		Identification Number		Code		
P2P	53	BBIE	Invoices Received	3	Invoice Date	1	DATE		gl-cor:documentDate		ADS_ Invoice Received. Issue Date	"The date of the invoice, regardless of the date the invoice is entered. This is the date from which the due date is calculated based on the invoice terms."	ADS	Invoice Received		Issue Date		Date		
P2P	53	BBIE	Invoices Received	4	Invoice Fiscal Year	1	TEXT	4	gl-bus:fiscalYearEnd		ADS_ Invoice Received. Fiscal Year. Code	"Fiscal year in which the Invoice Date occurs - YYYY for delimited, CCYY-MM-DD fiscal year end (ISO 8601) for extensible business reporting language global ledger taxonomy framework (XBRL GL)."	ADS	Invoice Received		Fiscal Year		Code		
P2P	53	BBIE	Invoices Received	5	Invoice Period	1	TEXT	10	gl-bus:postingCode		ADS_ Invoice Received. Period. Code	"Fiscal period in which the Invoice Date occurs. Examples include W1 - W53 for weekly periods, M1 - M12 for monthly periods, and Q1 - Q4 for quarterly periods."	ADS	Invoice Received		Period		Code		
P2P	53	BBIE	Invoices Received	6	Invoice Due Date	1	DATE		gl-cor:MaturityDate		ADS_ Invoice Received. Due Date	"The date payment is due to the supplier. Not all transactions will have a due date (for example, credit memos). Aging of a payable is usually calculated based on this date."	ADS	Invoice Received		Due Date		Date		
P2P	53	RBIE	Invoices Received	7	Purchase Order ID	1	TEXT	100	gl-taf:originatingDocumentNumber with gl-taf:originatingDocumentType = 'order-vendor'*	Purchase_Orders	ADS_ Invoice Received. Originating. ADS_ Purchase Order	"Unique identifier for each purchase order. Must match Purchase Order ID in the Purchase Orders YYYYMMDD YYYYMMD D file. If no purchase order, leave blank."	ADS	Invoice Received		Originating			ADS	Purchase Order
P2P	53	RBIE	Invoices Received	8	Business Unit Code	1	TEXT	50	gl-cor:organizationidentifier	Business_Unit_Listing	ADS_ Invoice Received. Auditing. ADS_ Business Unit	"Used to identify the business unit, region, branch, and so on at the level that financial statements are being audited. Must match the Business Unit Code in the Business Unit Listing file."	ADS	Invoice Received		Auditing			ADS	Business Unit
P2P	53	RBIE	Invoices Received	9	Supplier Account ID	1	TEXT	100	gl-cor:identifierCode with gl-identifierType = 'vendor'	Supplier_Listing	ADS_ Invoice Received. Vendor. ADS_ Supplier	Identifier of the supplier to whom payment is due or from whom unused credits have been applied. Must match the Supplier Account ID in the Supplier Listing YYYYMMDD file.	ADS	Invoice Received		Vendor			ADS	Supplier
P2P	53	BBIE	Invoices Received	10	Terms Discount Percentage	2	NUMERIC		gl-cor:terms		ADS_ Invoice Received. Terms Discount Percentage	"The discount percentage the supplier may provide if an invoice is paid before a certain number of days. In the flat file, terms are represented as digits to one decimal place (for example, 10% would be represented as 10.0). In extensible business reporting language global ledger taxonomy framework (XBRL GL), the three fields Terms Discount Percentage, Terms Discount Days and Terms Due Days would be entered in the form 'xx.x% dd Net dd,' such as 2% 10 Net 30 for 2% discount if paid within 10 days, with the net due in 30 days."	ADS	Invoice Received		Terms Discount Percentage		Percentage		
P2P	53	BBIE	Invoices Received	11	Terms Discount Days	2	NUMERIC		See description for field #10		ADS_ Invoice Received. Terms Discount Days. Numeric	"The number of days from the invoice date the supplier allows to take advantage of discounted terms. Terms are represented as digits with no decimal places (for example, nnn)."	ADS	Invoice Received		Terms Discount Days		Numeric		
P2P	53	BBIE	Invoices Received	12	Terms Due Days	2	NUMERIC		See description for field #10 explicit in gl-cor:maturityDate		ADS_ Invoice Received. Terms Due Days. Numeric	The number of days allowed to meet the obligation before an invoice becomes overdue.	ADS	Invoice Received		Terms Due Days		Numeric		
P2P	53	ASBIE	Invoices Received	13	Entry Operation						ADS_ Invoice Received. Transaction. ADS_ Entry Operation		ADS	Invoice Received		Transaction			ADS	Entry Operation
P2P	53	ASBIE	Invoices Received	19	SegmentX						ADS_ Invoice Received. Classified. ADS_ SegmentX		ADS	Invoice Received		Classified			ADS	SegmentX
P2P	53		Invoices Received	21	NOTE: THE FOLLOWING FIELDS MAY BE OMITTED IF DETAILED (LINE ITEM) DATA IS PROVIDED						ADS_ Invoice Received. 		ADS	Invoice Received						
P2P	53	ASBIE	Invoices Received	22	Multi Currency Amount				gl-muc:multicurrencyDetail		ADS_ Invoice Received. Monetary Amount. ADS_ Multi Currency Amount		ADS	Invoice Received		Monetary Amount			ADS	Multi Currency Amount
P2P	53	ASBIE	Invoices Received	28	Charged TaxN	1	TEXT	25	gl-cor:taxCode (Note that XBRL GL permits an unlimited number of tax codes and amounts with the gl-cor:taxes structure.)	Tax_Table	ADS_ Invoice Received. Charged. ADS_ Charged TaxN	"Code for Tax1 type (for example, Sales, VAT). This field should agree with the Regulator Code field in the Tax Table YYYYMMDD"	ADS	Invoice Received		Charged			ADS	Charged TaxN
P2P	54	ABIE	Invoices Received Lines	0					"gl-cor:entriesType value = 'other' [entriesType] is a mandatory field; [other] is an enumerated value.<br>gl-cor: entriesComment value = 'ads:Invoices_Received_Line_YYYYMMDD_YYYYMMDD' [entriesComment] is the descriptive field describing what is common in the collection of information; introducing audit data standard namespace and qualifier for type of collection ties it to this representation.<br>* As invoices often reflect receipts and receipts may cross orders, association of each invoice line from the order or receipt associated with the originating order number will appear as an independent entryDetail to differentiate between order lines (with originating order information) and invoice lines (without originating order information, associated by entry header groupings)."		ADS_ Invoice Received Line. Details	"The Invoices Received Lines YYYYMMDD YYYYMMDD file contains line item details for the invoices included in the file Invoices Received YYYYMMDD YYYYMMDD. This file is optional, but is preferred unless the quantity of data is unmanageable.<br>The file will have one record for each invoice line item or purchase order line item combination. Usually, each invoice line item will relate on only one purchase order line item, and therefore this file will have one record for each invoice line item. In those rare cases when an invoice line item relates to multiple purchase order line items, this file will have one record for each purchase order line item related to the invoice line item."	ADS	Invoice Received Line						
